Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778621013,100,,Aggregated,42.100000,7.600000,52,77,97,110,140,170,210,240,790,1000,1000,5779,964,52,70.73927977877223,6.004804978147149,1029.534340952523,15516.881121301263
1778621014,100,,Aggregated,41.800000,7.200000,52,77,97,110,140,170,210,240,790,1000,1000,5833,971,52,70.68591503111574,6.004804978147149,1029.534340952523,15558.336876392937
1778621015,100,,Aggregated,42.600000,7.700000,52,77,97,110,140,170,210,240,790,1000,1000,5859,974,52,70.56752765847423,6.004804978147149,1029.534340952523,15573.277180406212
1778621016,100,,Aggregated,43.100000,7.200000,52,77,96,110,140,170,210,240,790,1000,1000,5898,985,52,70.45983658292987,6.004804978147149,1029.534340952523,15575.349610037301
1778621017,100,,Aggregated,41.700000,6.900000,52,77,97,110,140,170,210,240,790,1000,1000,5950,991,52,70.57703564416992,6.004804978147149,1029.534340952523,15634.17512605042
1778621018,100,,Aggregated,41.400000,7.000000,52,77,96,110,140,170,210,240,790,1000,1000,5989,1000,52,70.43529936194648,6.004804978147149,1029.534340952523,15656.561028552345
1778621019,100,,Aggregated,42.800000,7.000000,52,77,96,110,140,170,210,240,790,1000,1000,6022,1004,52,70.48971801691951,6.004804978147149,1029.534340952523,15702.984888741283
1778621020,100,,Aggregated,41.700000,7.100000,52,77,97,110,140,170,210,240,790,1000,1000,6072,1014,52,70.66609518538378,6.004804978147149,1029.534340952523,15741.421113306982
1778621021,100,,Aggregated,40.100000,6.800000,52,77,97,110,140,170,210,240,790,1000,1000,6115,1016,52,70.76951224569731,6.004804978147149,1029.534340952523,15773.531152902699
1778621022,100,,Aggregated,41.200000,6.900000,52,77,97,110,140,170,210,240,790,1000,1000,6160,1025,52,70.9171220373518,6.004804978147149,1029.534340952523,15840.098214285714
1778621023,100,,Aggregated,42.500000,6.800000,52,77,97,110,140,170,210,240,790,1000,1000,6202,1031,52,70.84024378002592,6.004804978147149,1029.534340952523,15858.09319574331
1778621024,100,,Aggregated,42.300000,6.600000,52,77,97,110,140,170,210,240,790,1000,1000,6251,1039,52,70.81690150179139,6.004804978147149,1029.534340952523,15901.453687410014
1778621025,100,,Aggregated,42.400000,6.600000,52,77,97,110,140,170,210,240,790,1000,1000,6296,1047,52,70.71414674181308,6.004804978147149,1029.534340952523,15920.243011435832
